Feature_ID,007_12_Desoxydiacetylpyxinol,004_Acetylportentol,008_12_Desoxypyxinol,011_Bourgeanic_acid,002_2_Hydroxy_4_6_dimethoxyacetophenone,012_Caperatic_acid
229,,,,,0,
230,,,,,,
232,,,,,,
233,,,,,,
234,0,,0,,,
235,,,,,,
237,0,0,0,,0,
238,,,,,,
240,,0,0,,,
241,,,,,,
242,,,,,,
243,,,,,,
244,,,,,,
245,0,0,0,0,0,0
248,,,,,,
249,,,,,,
250,0,0,0,0,0,0
252,,,,,,
255,,,,,,
256,0,0,0,0,0,
257,,,,,,
258,,,,,,
259,0,0,0,,0,
260,0,0,0,,0,
262,,,,,,
263,0,0,0,,0,
264,,,,,,
265,,,,,,
267,,,,,,
269,,,,,,
271,,,,,,
272,,,,,,
273,,,,,,
275,0,,,,,
276,,,,,,
280,,,,,,
281,,,,,,
282,,,,,,
284,,,,,,
286,,,,,,
287,,,,,,
288,0,0,0,,0,
290,,,,,,
291,0,0,0,0,0,0
292,0,0,0,,0,
293,,,,,,
294,,,,,,
295,,0,,,,
297,,,,,,
298,0,,,,,
299,,,,,,
301,0,,,,,
302,,,,,,
304,,0,0,,,
305,,,,,,
306,,,,,,
308,,,,,,
310,,,,,,
311,,,,,,
312,,,,,,
314,,,,,,
315,,,,,,
316,,,,,,
317,,,,,,
318,0,,,,,
319,,,,,,
320,,,,,,
321,,,,,,
322,,,,,,
324,,,,,,
325,0,,,,,
326,,,,,,
327,,,,,,
328,,,,,,
329,0,0,0,,,
330,,,,,,
331,,,,,,
332,,,,,,
333,,,,,,
334,,,,,,
336,0,0,0,,,
337,,,,,,
338,,,,,,
339,,,,,,
340,,,,,,
341,,,,,,
342,,,,,,
343,,,,,,
344,,,,,,
345,,,,,,
347,,,,,,
348,0,0,,,0,
349,,,,,,
351,,,,,,
352,0,0,0,,0,
353,0,,,,,
354,,,,,,
355,,,,,,
356,,,,,,
357,,,,,,
358,,,,,,
359,,,,,0,
361,,,,,,
362,,,0,,,
363,,,,,0,
364,,,0,,,
365,,,,,0,
366,,,,,0,
367,,,,,0,
368,,,,,0,
370,,,,,,
371,,,,,0,
372,,,,,0,
373,,,,,,
374,,,,,0,
375,,,,,,
376,,,,,,
377,,,,,0,
378,,,,,0,
379,,,,,0,
382,,,,,,
384,,,,,0,
385,,,,,,
386,,,,,,
387,,,,,0,
388,,,,,,
389,,,,,,
390,,,,,,
392,,,,,,
393,,,,,,
394,,,,,0,
396,,,,,,
397,,,,,,
398,,,,,,
399,,,,,,
400,,,,,,
401,,,,,,
402,,,,,0,
403,,,,,,
404,,,,,,
405,,,,,0,
406,,,,,,
408,,,,,,
409,,,,,,
410,,,,,,
411,,,,,,
412,,,,,,
413,,,,,,
414,,,,,,
415,,,,,,
416,,,,,,
417,,,,,0,
418,,,,,,
419,,,,,,
420,,,,,0,
421,,,,,,
422,,,,,,
424,,,,,,
426,,,,,,
427,,,,,,
428,,,,,,
430,,,,,,
431,,,,,,
433,,,,,,
434,,,,,,
435,,,,,,
436,,,,,,
437,,,,,,
438,,,,,,
439,,,,,,
440,,,,,,
441,,,,,,
442,,,,,,
443,,,,,,
444,,,,,,
445,,,,,,
446,,,0,0,0,
447,,,,,,
448,,,,,,
449,,,,,,
450,,,,,,
451,,,0,,,
452,,,0,,,
453,,,0,,,
454,,,,,,
455,,,,,,
456,,,,,,
457,,,,,0,
458,,,,,,
459,,,,,,
460,,,,,,
462,,,,,,
463,,,0,,,
464,,,,,,
465,,,,,,
466,,0,0,,,
467,,,,,,
469,,,0,,,
470,,,,,,
471,,,,,,
472,,,,,,
474,,,0,,,
475,,,,,,
476,,,,,,
478,,,0,,,
479,,,,,,
480,,,,,,
481,,,,,,
482,,,,,,
483,,,0,,,
484,,,0,,,
485,,,,,,
486,,,,,,
487,,,,,,
488,,,,,,
489,,,,,,
490,,,,,,
493,,,,,,
495,,,,,,
496,,,,,,
497,,,,,,
498,,,,,,
500,,,,,,
501,,,,,,
502,,,,,,
503,,0,,,,
504,,0,,,,
506,,0,,,,
508,0,0,0,0,0,0
510,0,0,0,0,0,0
512,,0,,,,
514,,,,,,
515,,0,,,,
517,,,,,,
521,0,0,0,0,0,0
523,,,,,,
526,,,,,,
527,,0,,,,
528,0,0,0,0,0,0
530,,0,,,,
531,,0,,,,
532,0,,0,0,0,
533,,,,,,
534,,,,,,
535,,,,,,
544,,0,,,,
545,,0,,,,
547,,0,,,,
549,0,0,,0,0,0
550,,0,,,,0
551,,,,,,
553,,,,,,
556,,0,,,,0
558,,,,,,
560,,,,,,
566,,,,,,0
567,,0,,,,0
569,,,,,,
571,,,,,,
572,,,,,,
573,,,,,,
576,0,,,0,0,0
578,,0,,,,
579,,,,,,
582,,0,,,,
583,,0,,,,
585,,,,,,
586,,0,,,,
587,,,,,,
590,,,,,,
591,,0,0,0,0,0
592,,,,,,
595,,,,,,
596,,0,,,,
599,,,,,,
601,,0,,,,
603,0,0,0,,0,
604,,,,,,
606,,0,,,,
607,,,,,,
612,,,,,,
613,,,,,,
614,,,,,,
615,,0,,,,
616,,,,,,
619,,,,,,
621,,,,,,
622,,,,,,
626,,,,,,
627,,0,0,,,
629,,,,,,
630,,,,,,0
631,,,,,,0
632,,0,,,,
634,,,,,,
635,,,,,,
636,,0,,,,
637,0,0,0,,0,
640,,,,,,
641,,0,,,,
642,,,,,,
644,,,,,,
647,,0,,0,,0
648,,0,,,,
649,,0,,,,
650,,,,,,
651,,,,,,
654,0,0,0,0,0,0
655,0,,0,,0,
657,,,,,,
659,,,,,,
661,,,,,,
662,,,,,,
663,0,0,0,0,0,0
664,,,,,,
665,,,,,,
666,,,,,,
667,,,,,,
669,,,,,,
671,,,,,0,
673,,,,,,
674,,,,,,
675,,,,,,
678,,,,,,
679,,,,,,
681,,,,,,
683,,,,,,
684,,,,,,
685,,,,,,
686,,,,,,
687,,0,,,,
689,,,,,,
691,,,,0,,
692,,,,,,
693,0,0,0,,0,
695,,,,,,
697,,0,,,,
698,,0,,,,
699,,,,,,
700,,,,,,
701,,,,,,
702,,0,,,,
703,,,,,,
704,,,,,,
705,,,,,,
706,,0,,,,
707,,,,,,
710,,,,,,
711,,,,,,
712,,,,,,
713,,,,,,
714,,,,,,
715,,0,,,,
718,,,,,,
719,,,,,,
720,,,,,,
723,,,,,,
724,,,,,,
725,,0,,,,
726,,,,,,
727,,,,,,
728,,,,,,
729,,0,,,,
730,,,,,,
731,,,,,,
732,,,,,,
733,,,,,,
734,,,,,,
735,0,0,0,,0,0
736,,,,,,
737,,,,,,
738,,,,,,
739,,,,,,
740,,,,,,
741,,0,,0,,0
742,,,,,,
743,,,,,,
744,,,,,,
746,,,,,,
747,,,,,,
748,,0,,,,
749,,,,,,
750,,,,,,
751,,,,,,
754,,,,,,
756,,,,,,
757,,,,,,
758,,,,,,
759,,0,,,,
760,,,,,,
761,,,,,,
762,,,,,,
763,,,,,,
764,,,,,,
765,,0,,,,0
766,,,,,,
767,,,,,,
769,,0,,,,
770,,,,,,
772,,,,,,
773,,,,,,0
774,,,,,,0
775,0,0,0,0,0,0
776,,,,,,0
777,,,,,,
778,,,,,,
779,,,,,,0
783,,,,,,
784,,,,,,
785,,,,,,0
787,0,0,0,0,0,0
788,0,0,0,0,0,0
789,,,,,,0
791,,,,,,
792,,,,,,
793,,,,,,
796,,,,,,0
803,,,,,,0
804,0,0,0,0,0,0
808,,,,,,
809,,,,,,
811,,,,,,
813,,,,,,
819,,,,,,0
821,,,,,,
822,0,0,0,0,0,0
825,,,,,,
826,,,,,,
827,,,,,,
828,,,,,,
829,,,,,,
832,0,0,0,,0,0
833,,,,,,
834,,,,,,0
836,,,,0,,
838,,,,0,,
841,,,,,,
844,,,,,,
845,,,,,,
846,,,,,,0
848,,,,,,
849,,,,,,
850,,,,,,
851,,,,,,
852,,,,,,
853,0,0,0,0,,0
856,,,,,,
862,,,,,,
863,,,,,,
864,,,,,,
867,,,,0,,0
868,0,0,,0,0,0
869,0,0,0,,0,0
871,,,,,,
879,,,,,,
881,0,,0,0,0,0
882,,,,,,
883,,,,,,
886,,,,,,
890,,,,,,
891,0,0,0,,0,0
893,,,,,,
894,,,,,,
896,,,,,,
897,,,,,,
900,,,,,,
901,,,,,,
902,,,,,,
903,,,,0,,0
904,,,,,,
912,,,,,,
914,,,,,,
916,,,,,,
922,,,,,,0
926,,,,,,
927,,,,,,
928,,,,,,
929,,,,,,
932,0,0,0,,0,0
933,,,,,,
938,,,,,,
940,,,,,,
941,,,,,,
942,,,,,,
944,,,,,,
946,,,,,,
947,,,,,,
949,,,,,,
951,,0,,,,0
952,,,,0,,0
956,,,,,,
959,,,,,,
961,,,,,,
962,,,,,,
965,,,,,,
967,,,,,,
968,,,,,,
971,,,,,,0
973,,,,,,
974,,,,,,
975,,,,,,
976,,,,,,
977,,,,,,
979,,,,,,
980,,,,0,,0
981,,,,,,0
983,,,,0,,0
985,,,,,,
987,,,,,,
988,,,,,,0
989,,,,,,0
990,,,,,,
991,,,,,,
992,,,,,,0
993,,,,,,
995,,,,,,
996,,,,,,0
997,0,0,0,0,0,
998,,,,,,
999,,,,,,
1000,,,,,,
1001,,,,,,
1003,,,,,,0
1004,,,,,,0
1008,,,,,,
1009,,,,,,
1011,,,,,,
1013,0,,0,0,0,0
1014,,,,,,
1015,,,,,,
1016,,,,,,
1017,,,,,,
1018,,,,,,
1019,,,,,,
1020,,,,,,
1021,,,,,,
1022,,,,,,
1023,,,,,,
1024,,,,,,
1025,0,,0,0,0,0
1026,,,,,,0
1027,,,,,,
1028,,,,,,
1029,,,,,,
1030,,,,,,
1032,,,,,,
1033,,,,,,
1034,,,,,,
1035,,,,,,
1038,,,,,,0
1040,,,,,,
1041,,,,,,
1043,,,,,,
1044,,,,,,0
1045,,,,0,,0
1046,,,,,,
1047,,,,,,0
1048,,,,,,
1049,,,,,,
1051,,,,,,
1052,,,,,,
1053,,,,,,
1054,,,,,,
1055,,,,,,0
1056,,,,0,,
1057,,,,,,
1058,,,,,,
1060,,,,,,
1061,,,,,,
1062,,,,,,
1063,,,,,,
1064,,,,,,
1065,,,,,,
1066,,,,,,0
1067,,,,,,
1068,,,,0,,
1069,,,,,,0
1070,,,,,,0
1073,,,,,,
1074,,,,,,
1075,,,,,,0
1076,,,,,,
1077,,,,,,
1078,,,,,,
1079,,,,,,
1080,,,,,,
1081,,,,,,
1082,,,,,,
1083,,,,,,
1084,,,,,,
1085,,,,,,
1086,,,,,,
1087,,,,,,
1088,,,,,,
1090,,,,,,
1091,,,,,,
1092,0,0,0,0,0,
1093,,,,,,
1094,,,,,,
1095,,,,,,
1096,,,,,,
1097,,,,,,
1098,,,,,,
1099,,,,0,,0
1231,,,,,,
1272,,0,,0,,0
1273,,,,,,
1294,,,,,,
1329,,,,,,
1334,,,,,,
1339,,,,,,
1347,,,,0,,
1351,,,,,,
1359,,,,,,
1397,,,,,,
1401,,,,,,
1445,,,,,,
1490,,,,0,,
1508,0,0,0,0,0,0
1511,,,,,,
1591,,,,,,
1626,,,,,,
1646,,,,,,
1652,,,,,,
1653,,,,,,
1656,,,,,,
1668,,,,0,,
1669,,,,0,,
1670,,,,0,,
1672,,,,,,
1673,,,,0,,
1674,,,,,,
1675,,,,,,
1676,,,,0,,
1677,,,,,,
1678,,0,,0,,0
1679,,,,0,,
1681,,,,,,
1683,,,,,,
1684,,,,0,,
1685,,,,0,,
1687,,,,0,,
1689,,,,,,
1690,,,,,,
1691,,,,0,,
1692,,,,0,,
1695,,,,,,
1696,,,,0,,
1697,,,,,,
1699,,,,,,
1702,,,,0,,
1704,,,,,,
1707,,,,0,,
1708,0,0,0,0,0,0
1709,,,,,,
1710,,,,,,
1711,0,0,0,0,0,0
1712,,,,0,,
1713,0,0,0,0,0,
1714,,,,,,
1716,,,,,,
1717,,,,,,
1718,,,,0,,
1719,,,,,,
1721,,,,,,
1722,,,,,,
1723,,,,,,
1727,,0,,0,,0
1729,,,,,,
1730,,,,,,
1731,,,,,,
1736,0,,0,0,0,
1737,,,,,,
1742,,,,,,
1748,,,,,,
1749,0,0,0,0,0,0
1750,,,,0,,
1752,,,,,,
1753,,,,0,,
1755,,,,,,
1756,,,,,,
1757,,,,,,
1758,,,,,,
1759,,,,,,
1760,0,0,0,0,0,0
1761,,,,,,
1765,,,,0,,
1766,,,,,,
1767,,,,,,
1771,,,,0,,
1775,,,,,,
1776,,,,,,
1777,,,,,,
1781,,,,,,
1782,,,,0,,
1783,,,,,,
1786,,,,,,
1788,,,,,,
1789,,,,0,,
1790,,,,,,
1793,,,,,,
1794,,,,,,
1795,,,,,,
1796,,,,,,
1797,,,,0,,
1798,,,,,,
1800,0,,0,,0,0
1801,,,,,,
1803,,,,,,
1804,,,,,,
1805,,,,,,
1808,,,,,,
1809,,,,,,
1810,,,,,,
1813,,,,,,
1814,,,,,,
1815,,,,,,
1817,,,,,,
1818,,,,,,
1820,,,,0,,
1821,,,,,,
1822,,,,,,
1823,0,0,0,0,0,0
1824,,,,,,
1827,,,,,,
1829,,,,,,
1830,,,,,,
1831,,,,,,
1835,,,,,,
1839,,,,,,
1840,,,,,,
1843,,,,,,
1845,,,,,,
1849,,,,,,
1850,,,,,,
1851,,,,,,
1853,,,,0,,
1854,0,0,0,0,0,0
1855,,,,,,
1856,,,,0,,
1858,,,,,,
1861,,,,,,
1862,,,,0,,0
1863,,,,,,
1864,,,,,,
1865,,,,,,
1868,,,,0,,
1869,,,,,,
1870,,,,,,
1871,,,,0,,
1873,,,,,,
1874,0,0,0,0,0,0
1875,,,,,,
1877,,,,,,
1878,,,,,,
1879,,,,,,
1880,,,,,,
1881,,,,,,
1882,,,,,,
1883,,,,,,
1885,,,,,,
1886,,,,,,
1888,0,0,0,0,0,0
1890,,,,,,
1892,,,,0,,
1893,,,,,,
1894,,,,,,
1895,,,,,,
1897,,,,0,,
1898,,,,,,
1899,,,,,,
1900,,,,,,
1901,,,,0,,
1902,,,,,,
1903,,,,0,,
1905,,,,,,
1907,,,,,,
1910,,,,,,
1911,,,,,,
1912,,,,,,
1913,,,,,,
1914,,,,0,,
1915,,,,,,
1916,,,,,,
1919,,,,,,
1923,0,0,0,0,0,0
1925,,,,,,
1926,,,,,,
1928,,,,,,
1929,,,,,,
1931,,,,,,
1932,,,,,,
1934,,,,,,
1935,,,,,,
1936,,,,,,
1937,,,,0,,
1938,,,,,,
1940,,,,,,
1942,,,,,,
1943,,,,,,
1944,,,,,,
1946,,,,,,
1947,,,,,,
1948,,,,,,
1949,,,,,,
1950,,,,,,
1951,,,,0,,
1953,,,,,,
1954,,,,0,,
1955,,,,,,
1957,,,,,,
1960,,,,0,,
1963,,,,,,
1964,0,0,0,0,0,0
1965,,,,,,
1966,,,,,,
1967,,,,0,,
1968,,,,,,
1969,,,,,,
1970,,,,,,
1971,,,,0,,
1973,,,,,,
1974,,,,,,
1975,,,,,,
1976,,,,,,
1977,,,,,,
1979,,,,,,
1980,,,,,,
1981,,,,,,
1983,,,,,,
1984,,,,,,
1985,,,,,,
1986,,,,,,
1987,,,,,,
1989,,,,0,,
1990,,,,,,
1992,,,,,,
1993,,,,,,
1994,,,,,,
1995,,,,,,
1996,,,,0,,
1997,,,,,,
1998,,,,0,,
1999,,,,,,
2000,0,0,0,0,0,
2001,,,,,,
2002,,,,0,,
2003,,,,,,
2004,,,,,,
2005,,,,,,
2007,,,,0,,
2008,,,,,,
2009,,,,,,
2010,,,,,,
2011,,,,,,
2012,,,,0,,
2013,,,,,,
2014,,,,,,
2015,,,,,,
2016,,0,,,,
2017,,,,,,
2018,,,,,,
2019,,,,,,
2020,,,,,,
2021,,,,,,
2022,,,,,,
2023,,,,,,
2024,,,,0,,
2026,,,,,,
2029,,,,,,
2030,,,,,,
2031,,,,,,
2033,,,,,,
2034,,,,,,
2035,,,,,,
2037,,,,,,
2038,,,,,,
